playerName,birthdate,matchShare,squadName,competitionName,Build_Up_Passing_Score,Defensive_Ability_Score,Final_Third_Quality_Score,Overall_RWB_Score,Build_Up_Passing_Score_Percentile_League,Defensive_Ability_Score_Percentile_League,Final_Third_Quality_Score_Percentile_League,Overall_RWB_Score_Percentile_League,Age,Cluster
James Carragher,2002-11-11,8.2917,Wigan Athletic,League One,0.6148063390878332,-0.1179925607014071,-0.2760237994495405,-0.0425468381802191,81.81818181818183,45.45454545454545,33.33333333333333,45.45454545454545,22,1
Lukas Reich,2006-10-24,15.6105,TSV 1860 München,3. Liga,0.5691875334254436,0.2589398434686653,-0.5498716949891611,-0.0429758108460009,75.86206896551724,68.96551724137932,13.79310344827586,51.72413793103448,18,0
Rodrigo Pinheiro,2002-08-28,8.7058,FC Famalicão,Liga Portugal Bwin,0.0351390049019429,-0.0739925707434957,-0.0537709980107548,-0.0430665478846746,56.52173913043478,52.17391304347826,65.21739130434783,47.82608695652174,22,1
Herman Kleppa,1996-09-17,13.7858,Sandnes Ulf,OBOS-ligaen,-0.2600833252890412,-0.3033404573485416,0.2532990523653362,-0.0442012515653965,45.0,25.0,75.0,55.00000000000001,28,2
Luciano Abecasis,1990-06-04,13.2611,Independiente Rivadavia,Liga Profesional de Fútbol,-0.6506142746001612,0.5452464289506052,-0.2343559606465012,-0.0447467870782459,23.076923076923077,84.61538461538461,40.38461538461539,44.230769230769226,34,3
Itsuki Oda,1998-07-16,16.3208,Avispa Fukuoka,J1 League,-0.5245450664508606,-0.266479752223878,0.3404829975074362,-0.0449595776901831,25.0,21.428571428571427,82.14285714285714,46.42857142857143,26,3
David Doudera,1998-05-31,19.2903,SK Slavia Prag,Fortuna Liga,1.0689321809549557,-1.139060523845016,0.3103378273149102,-0.0452327248630548,92.5925925925926,7.4074074074074066,77.77777777777779,55.55555555555556,26,1
Tim Kircher,1999-03-10,14.3455,TSV Steinbach Haiger,Regionalliga Südwest,0.4859044577194932,-0.661611732439264,0.1980645214268354,-0.0452541801677677,72.22222222222221,22.22222222222222,72.22222222222221,44.44444444444444,26,1
Emiliano Ancheta,1999-06-09,24.066,Danubio FC,Primera División Apertura,-0.6617180889440993,0.2470389157208298,-0.0002819446239623,-0.0460068723673124,21.818181818181817,69.0909090909091,52.72727272727272,41.81818181818181,25,3
Saeed Baattia,2000-09-23,11.7692,Al-Fateh SC,Saudi Pro League,-0.2617476229594447,0.6982631550262225,-0.5291570238720559,-0.0460780810751362,38.88888888888889,77.77777777777779,16.666666666666664,55.55555555555556,24,0
Felix Passlack,1998-05-29,17.4223,VfL Bochum,1. Bundesliga,-0.6354391698118745,0.1808506100617362,0.0387521056283366,-0.0463516729080157,10.0,70.0,60.0,60.0,26,3
Mohamed Bouchouari,2000-11-15,12.0469,Rodez AF,Ligue 2,-1.0583654206827466,-0.0086043564161917,0.3740162358578134,-0.0463773027462003,11.538461538461538,50.0,80.76923076923077,46.15384615384615,24,3
Tidiane Touré,2004-11-05,8.7147,FC Schalke 04 II,Regionalliga West,-1.3246436334678493,0.2253823473506699,0.3029116274052785,-0.04973467278846,5.0,65.0,85.0,60.0,20,3
Chie Edoojon Kawakami,1998-04-21,17.3166,Thespakusatsu Gunma,J2 League,-0.0779988660577692,-0.0336410801535909,-0.0505712971640691,-0.0501312349891418,50.0,44.44444444444444,47.22222222222222,47.22222222222222,27,1
Jordan Smith,1991-04-23,11.231,Santos de Guápiles FC,Primera División Apertura,0.591613403651283,-0.6533142673209669,0.1334776841883559,-0.0502723549473215,81.81818181818183,12.727272727272728,63.63636363636363,40.0,34,1
Subaru Nishimura,2003-06-13,8.1323,Wuppertaler SV,Regionalliga West,0.3210675624760644,0.1157205003973637,-0.3459158060979108,-0.0509464251097696,65.0,55.00000000000001,30.0,55.00000000000001,21,1
Branco Ampuero,1993-07-19,11.1363,CD Universidad Católica,Primera División de Chile,0.1663333236343445,-0.1425085305684202,-0.0804327146969067,-0.0528060425856862,61.904761904761905,42.857142857142854,61.904761904761905,47.61904761904761,31,1
Ismael Casas,2001-03-07,11.4502,FC Fuenlabrada,Primera Federación - Grupo II,-0.4770629784380794,0.144371784370819,-0.0180369233584084,-0.052999086669113,34.61538461538461,57.692307692307686,50.0,42.30769230769231,24,3
Hiroto Uemura,2001-08-26,22.5875,Júbilo Iwata,J1 League,0.460444636635486,0.1359195200634668,-0.4282673415685332,-0.0530595443565293,75.0,57.14285714285714,17.857142857142858,42.857142857142854,23,1
Federico Vera,1998-03-24,12.3233,CA Independiente,Liga Profesional de Fútbol,0.2927757296239583,0.2733372605704087,-0.4621532740635476,-0.0537457862041617,61.53846153846154,76.92307692307693,13.461538461538462,42.30769230769231,27,0
Fernando Fonseca,1997-03-14,16.5417,Avs Futebol SAD,Liga Portugal Bwin,-0.2650206020632067,0.4842133469931985,-0.3792514462548096,-0.0541925997796862,34.78260869565217,78.26086956521739,30.434782608695656,43.47826086956522,28,0
Manolis Saliakas,1996-09-12,16.828,FC St. Pauli,1. Bundesliga,0.8631873418741555,-0.3269147871240425,-0.24994307209601,-0.0542570895617883,90.0,30.0,45.0,55.00000000000001,28,1
Maga,1999-04-19,19.5054,FC Penafiel,Liga Portugal 2,-0.4283665576157399,0.0773345566418313,0.0095333560396352,-0.0543162064806711,27.27272727272727,54.54545454545454,63.63636363636363,50.0,26,3
Jesús Clemente,2000-09-08,18.1942,FC Andorra,Primera Federación - Grupo I,1.0414639748837042,-0.816619622936517,0.0514969771142572,-0.0543504333496243,95.45454545454544,13.636363636363637,54.54545454545454,40.909090909090914,24,1
Danilo Veiga,2002-09-25,13.8183,CF Estrela Amadora SAD,Liga Portugal Bwin,-0.5700582564958462,0.2431213014100032,-0.0587019609298506,-0.0553350782241008,21.73913043478261,65.21739130434783,60.86956521739131,39.130434782608695,22,3
Patrick Göbel,1993-07-08,10.684,Borussia Dortmund II,3. Liga,-0.0328902241417815,0.3548691580435893,-0.3845428310073288,-0.055418113466398,55.172413793103445,75.86206896551724,24.13793103448276,48.27586206896552,31,0
Mykhaylo Protasevych,2004-11-20,8.0726,NK Veres Rivne,Premier Liga,-0.5917527231075984,0.1549002103711937,0.0175257676135017,-0.0562488755655261,18.75,68.75,59.375,40.625,20,3
Eisuke Watanabe,1999-11-03,15.701,Kagoshima United,J2 League,0.1346799986970409,0.3601015418075721,-0.465907314396786,-0.0566867521064952,63.888888888888886,72.22222222222221,25.0,44.44444444444444,25,0
Nemanja Doderovic,1993-09-18,12.452,FK Jedinstvo Ub,Super liga Srbije,-0.9612650320417028,0.1535061028116847,0.1817646682665302,-0.0567317697043122,5.263157894736842,63.1578947368421,63.1578947368421,52.63157894736842,31,3
Jano ter Horst,2002-06-19,21.7044,Preußen Münster,2. Bundesliga,-1.0518581210236335,0.4300128330863371,0.00679002097938,-0.0568116231837877,15.789473684210526,68.42105263157895,47.368421052631575,42.10526315789473,22,3
Rory Feely,1997-01-03,12.9644,AFC Barrow,League Two,0.2815120124685978,0.4626902539365004,-0.611703594402758,-0.0570226261097463,71.42857142857143,85.71428571428571,11.428571428571429,40.0,28,0
Oiva Jukkola,2002-05-21,10.1168,Ilves Tampere,Veikkausliiga,-0.3780074741320251,-0.859558028666523,0.7094265762710004,-0.0572048455377379,28.57142857142857,14.285714285714285,100.0,35.714285714285715,23,2
Lorenzo Caferri,1999-04-26,14.1909,AS Giana Erminio,Serie C - Girone A,-0.4237130425754066,0.152794258110335,-0.0583912358595528,-0.0575406743132628,29.629629629629623,62.96296296296296,51.85185185185185,40.74074074074074,26,3
Jordan Cullinane-Liburd,1995-05-23,8.3382,Tamworth FC,National League,-1.1655355723896423,0.8426662841747727,-0.2658841462091511,-0.057821780810876,5.405405405405405,89.1891891891892,37.83783783783784,54.054054054054056,30,3
Albin Granlund,1989-09-01,12.7031,FC Inter Turku,Veikkausliiga,1.2695310062356386,0.1489610012622675,-0.809643016845165,-0.0582968058914029,100.0,71.42857142857143,14.285714285714285,28.57142857142857,35,1
Emanuel Brítez,1992-03-26,8.4947,Fortaleza Esporte Clube,Campeonato Brasileiro Série A,-0.9558467075025796,0.6319638682754216,-0.1973643049851028,-0.0587959248474146,14.285714285714285,80.0,37.142857142857146,42.857142857142854,33,3
Michael Smith,1988-09-04,15.8593,Yeovil Town,National League,0.940476448533997,-0.340446387036028,-0.284932372218765,-0.0592805132542546,91.8918918918919,35.13513513513514,29.72972972972973,51.35135135135135,36,1
Nicolás Fernández,1999-08-03,24.8856,Audax Italiano,Primera División de Chile,-0.6782923011582593,0.326396007086658,-0.0863227339062998,-0.0602650880091565,23.809523809523807,76.19047619047619,57.14285714285714,42.857142857142854,25,3
Hansel Adjei-Afriyie,,12.3756,FC Southampton U18,U18 Premier League ,0.9561463192759854,-0.4183641263496921,-0.2337806141259652,-0.0603994567238795,92.3076923076923,38.46153846153847,38.46153846153847,53.84615384615385,0,1
Yusuke Segawa,1994-02-07,10.0792,Kawasaki Frontale,J1 League,0.2973161155250364,0.0909170244574092,-0.3402745593395989,-0.0618393700377189,67.85714285714286,50.0,28.57142857142857,39.285714285714285,31,1
Rendijs Sibass,1997-05-01,14.7862,FK Metta,Virsliga,0.5728375717973292,-0.9943781377726312,0.3809099710214178,-0.0620553469013169,70.0,10.0,70.0,60.0,28,1
Márk Szécsi,1994-05-22,8.0924,Debreceni VSC,Nemzeti Bajnokság,0.0332204866364198,0.0662916910396953,-0.205778254705892,-0.062754025426474,53.84615384615385,61.53846153846154,38.46153846153847,46.15384615384615,31,1
Daniel Krezic,1996-05-03,9.584,IK Oddevold,Superettan,-0.7142289492789434,-0.9586564241678072,0.9235727671456472,-0.0627677930989799,13.043478260869565,8.695652173913043,100.0,56.52173913043478,29,2
Panagiotis Deligiannidis,1996-08-29,19.7824,Panserraikos,Super League 1,0.5819505174161302,-0.2737741520838016,-0.1852345087874737,-0.0627863787004676,84.21052631578947,42.10526315789473,47.368421052631575,47.368421052631575,28,1
Tommaso Cassandro,2000-01-09,11.932,US Catanzaro,Serie B,0.2618691264248605,0.0037138887646166,-0.2601031851828979,-0.0633727469797161,65.625,65.625,25.0,37.5,25,1
Miracle Adewole,2007-12-22,8.0245,Tottenham Hotspur U18,U18 Premier League ,0.265295136312741,-0.3046399411811858,-0.0222534554289785,-0.0635790070939071,61.53846153846154,46.15384615384615,61.53846153846154,46.15384615384615,17,1
Guillermo Varela,1993-03-24,10.8947,Flamengo Rio de Janeiro,Campeonato Brasileiro Série A,-0.029791756033885,0.6169907436143857,-0.6100827327082853,-0.0645488206604704,54.285714285714285,77.14285714285715,11.428571428571429,40.0,32,0
Carlos Cabello,1997-09-22,9.2864,Universidad César Vallejo,Liga 1 Apertura,0.1745067570645078,-0.3877509222198766,0.0802518840842596,-0.0646981235261383,51.72413793103448,34.48275862068966,72.41379310344827,44.827586206896555,27,1
Givairo Read,2006-06-02,11.869,Feyenoord Rotterdam,Eredivisie,-0.1925955789813132,-0.1435620745268352,0.0524467972007631,-0.0651647831403116,42.10526315789473,42.10526315789473,73.68421052631578,47.368421052631575,18,3
Carlos Albarrán,1994-01-15,14.8841,FC Córdoba,LaLiga2,-0.1903404086034022,0.3002558342392071,-0.2946266397354159,-0.0655605276178951,39.39393939393939,75.75757575757575,27.27272727272727,36.36363636363637,31,0
Diogo Mateus,1993-02-13,8.1332,Guarani FC (SP),Campeonato Brasileiro Série B,0.9693578656364796,-0.0362385478556619,-0.5495306950209364,-0.0661007313816071,90.0,46.666666666666664,13.333333333333334,46.666666666666664,32,1
Florian Haxha,2002-04-06,12.5075,SV Kapfenberg,2. Liga,-1.0442379504440669,-0.1861769007150455,0.4610776506377555,-0.0665245625520893,14.285714285714285,35.714285714285715,85.71428571428571,50.0,23,3
Finn Tonks,2005-02-25,8.7083,Torquay United,National League South,-0.1729900518336881,-0.3379209862736464,0.1896403334423314,-0.0675322055134647,50.0,45.83333333333333,70.83333333333334,45.83333333333333,20,1
Vasile Mogoș,1992-10-31,8.6851,CFR Cluj,SuperLiga,0.3621890767634135,-0.1125958628261761,-0.2259750664277851,-0.0686595165289822,72.0,44.0,32.0,36.0,32,1
Herman Johansson,1997-10-16,20.786,Mjällby AIF,Allsvenskan,-1.286480338179348,0.2694861562764714,0.2094227035230242,-0.0687356963537436,12.5,54.166666666666664,70.83333333333334,45.83333333333333,27,3
Kris Twardek,1997-03-08,17.476,Atlético Ottawa,Canadian Premier League,-1.1730082910230586,0.4591909486923015,0.011178049034503,-0.0688547040967798,11.11111111111111,88.88888888888889,66.66666666666666,44.44444444444444,28,3
Rafik Belghali,2002-06-07,13.1195,KV Mechelen,Jupiler Pro League,-0.1754553075163299,-0.4392086689740728,0.2665586573054794,-0.0688626998567256,47.61904761904761,28.57142857142857,80.95238095238095,47.61904761904761,22,1
Patrick Aguilar,2001-07-10,19.0153,FC Eilenburg,Regionalliga Nordost,0.0781561471201413,0.4643245757001401,-0.550366640108561,-0.0695201571297751,78.57142857142857,71.42857142857143,28.57142857142857,64.28571428571429,23,0
Maksim Nenakhov,1998-12-13,14.346,Lokomotiv Moskau,Premier Liga,0.2761765861625518,0.0505907317023266,-0.3169554624493013,-0.0696878847738609,62.5,53.125,28.125,37.5,26,1
Filip Wojcik,1997-04-11,10.9121,Motor Lublin,PKO BP Ekstraklasa,0.3913471913359014,-0.725690877568469,0.2351464609756822,-0.0699064614427268,78.94736842105263,10.526315789473683,57.89473684210527,47.368421052631575,28,1
Jae-won Hwang,2002-08-16,17.3575,Daegu FC,K League 1,0.1167457713102705,-0.3668793321022762,0.0777105173278949,-0.0700888791761898,65.0,25.0,60.0,45.0,22,1
Andrey Malykh,1988-08-24,10.3165,FK Orenburg,Premier Liga,0.1537828882092453,-0.2116084398818608,-0.0613378537715507,-0.070908410514,50.0,37.5,46.875,34.375,36,1
Peder Vogt,2000-02-11,14.8688,Mjøndalen IF,OBOS-ligaen,-0.4735680098351383,0.2053910418917474,-0.1106043475774263,-0.0725986937147579,15.0,65.0,50.0,50.0,25,3
Joe Mendes,2002-12-31,16.7617,FC Basel 1893,Super League,0.3807579109045123,-0.8360687285169417,0.3179632281032981,-0.0733890201535429,81.25,18.75,75.0,50.0,22,1
Iyad Hutba,1987-11-20,11.8276,Maccabi Bnei Reineh,Ligat ha'Al,0.7294982992449963,0.1719216773813373,-0.6218430111237829,-0.073757108073235,86.66666666666667,46.666666666666664,13.333333333333334,53.333333333333336,37,1
Luiz Felipe,1998-01-27,9.7238,AA Ponte Preta,Campeonato Brasileiro Série B,-0.2586396908496999,0.4671145531561583,-0.4133938381609773,-0.0742650717377243,36.666666666666664,83.33333333333334,26.666666666666668,43.333333333333336,27,0
Alessio Castro-Montes,1997-05-17,9.5044,Royale Union Saint Gilloise,Jupiler Pro League,0.5068980769638582,-0.5931187798389527,0.0708439569679543,-0.0743321769152823,76.19047619047619,19.047619047619047,71.42857142857143,42.857142857142854,28,1
Arnaud Souquet,1992-02-12,8.1976,Chicago Fire FC,Major League Soccer,0.5902046004413152,0.2346074172876801,-0.613004274931931,-0.0756984075804178,86.48648648648648,64.86486486486487,8.108108108108109,51.35135135135135,33,1
Nils Teixeira,1990-07-10,10.2261,Eintracht Hohkeppel,Regionalliga West,0.9603379830852994,-0.3691420887846563,-0.3087737430992096,-0.0760803188522141,95.0,35.0,40.0,50.0,34,1
Bünyamin Balcı,2000-05-31,8.0648,Antalyaspor,Süper Lig,0.8402461170679993,-0.3291805469876033,-0.2868958128089688,-0.0762670837960972,100.0,27.27272727272727,31.818181818181817,45.45454545454545,24,1
Federico Barrandeguy,1996-05-08,26.5402,Rampla Juniors FC,Primera División Apertura,-0.298083923671365,0.5153083016823803,-0.4385995539403644,-0.0766286784186039,34.54545454545455,80.0,16.363636363636363,38.18181818181819,29,0
Basile Vroninks,2006-11-20,16.8636,RSCA Futures,Challenger Pro League,-0.3335311690112142,-0.3405809279040965,0.2383950719052198,-0.0786317762113277,27.77777777777778,33.33333333333333,72.22222222222221,38.88888888888889,18,3
JP Chermont,2006-01-18,20.8801,FC Santos,Campeonato Brasileiro Série B,-0.025749013565531,-0.1490014077695264,-0.0474441302400907,-0.0786501540404813,53.333333333333336,43.333333333333336,53.333333333333336,40.0,19,1
Daniel Rabanter,1993-01-31,13.5187,SpVgg Hankofen-Hailing,Regionalliga Bayern,-0.0377415738265607,0.033205435768088,-0.1838628157394795,-0.0786646793292471,56.25,56.25,37.5,43.75,32,1
Julio González,1992-06-28,26.4152,Sportivo Ameliano,Primera División Apertura,-0.1654780657384136,0.5645464620265294,-0.5430758403028524,-0.079888479574681,41.81818181818181,83.63636363636363,10.909090909090908,36.36363636363637,32,0
Giacomo Zecca,1997-07-06,12.6214,SEF Torres 1903,Serie C - Girone B,-0.812076535792362,-0.1297155019815105,0.2841610482711493,-0.0799432611299839,16.666666666666664,46.666666666666664,76.66666666666667,46.666666666666664,27,3
Ilmari Niskanen,1997-10-27,11.3023,Exeter City,League One,-0.4184219280082293,-0.4071401919127148,0.3244533803671516,-0.0801794316058778,30.303030303030305,24.24242424242424,81.81818181818183,42.42424242424242,27,2
Owen Cochrane,2004-09-03,9.1592,Maidenhead United,National League,-0.6831635129615162,0.4917432905521425,-0.2592181997949425,-0.0811707408067775,21.62162162162162,78.37837837837837,40.54054054054054,48.64864864864865,20,3
Heidar Aegisson,1995-08-10,10.688,Stjarnan Gardabaer,Besta deild,0.5368200871771767,0.0685308189437569,-0.4724591774722523,-0.0812568257967633,80.0,53.333333333333336,20.0,33.33333333333333,29,1
Ngufor Anubodem,2004-05-01,10.2573,FC Schalke 04 II,Regionalliga West,-0.4186775332441317,-0.0534963604199648,0.0463298110650496,-0.0816108178165417,30.0,50.0,65.0,45.0,21,3
Fabian Wohlmuth,2002-06-25,16.0352,SV Ried,2. Liga,0.1281993461817468,-1.5377186435502057,0.9568322864954072,-0.0819871270832892,64.28571428571429,7.142857142857142,100.0,42.857142857142854,22,2
Agostino Rizzo,1999-03-24,18.8014,Cavese 1919,Serie C - Girone C,-0.4357352241924715,-0.2464035409290141,0.2006006225257652,-0.0831180040270548,45.45454545454545,36.36363636363637,72.72727272727273,45.45454545454545,26,3
Bastian Frölich,2000-03-08,19.6877,1. Göppinger Sportverein,Regionalliga Südwest,0.6386027699281053,-0.4109471944539672,-0.1489743857728167,-0.0831494376710349,88.88888888888889,27.77777777777778,50.0,38.88888888888889,25,1
Reghan Tumilty,1997-02-26,15.5703,Hamilton Academical FC,Scottish Championship,-0.3865735634509831,-0.2000769723283743,0.1425051934685344,-0.0832143159442871,44.44444444444444,55.55555555555556,55.55555555555556,66.66666666666666,28,3
Yuki Omoto,1994-09-24,20.4323,Roasso Kumamoto,J2 League,0.5390674354091262,-0.7462848601521175,0.1548324718363075,-0.0837116016450774,75.0,11.11111111111111,66.66666666666666,41.66666666666667,30,1
Younes Boudadi,1996-01-23,12.1559,Hartford Athletic,USL Championship,0.1109029209165632,-0.1764832577577721,-0.1003531192526749,-0.0847474596956113,56.75675675675676,40.54054054054054,48.64864864864865,40.54054054054054,29,1
Yan Valery,1999-02-22,21.3702,Sheffield Wednesday,Championship,-0.5463755067890113,-0.3862752500814562,0.3548406845653773,-0.0847931308318921,25.0,25.0,75.0,44.44444444444444,26,3
Salem Suliman,1997-04-13,8.9511,Al-Orooba FC,UAE Pro League,0.4479876544864324,-0.3144446627287142,-0.1448151117458142,-0.0856249013433798,80.0,40.0,60.0,50.0,28,1
Mario Situm,1992-04-04,8.2368,US Catanzaro,Serie B,0.254884013835098,-0.2342487719654648,-0.123626842821776,-0.0866423466906922,62.5,34.375,40.625,34.375,33,1
Andreas Oggesen,1994-03-18,14.655,SönderjyskE,Superligaen,0.6431448352358246,-0.4647805226911662,-0.1178838014349934,-0.0870919265404903,81.81818181818183,36.36363636363637,36.36363636363637,54.54545454545454,31,1
Tobías Rubio,2004-07-27,8.0054,Defensa y Justicia,Liga Profesional de Fútbol,0.3948794823777936,-0.2244982583047991,-0.196482632867489,-0.088015678721491,65.38461538461539,32.69230769230769,51.92307692307693,40.38461538461539,20,1
